#x_m,y_m,w_tr_right_m,w_tr_left_m
-163.8034058,10.37610531,5,5
-165.2260895,10.3940134,5,5
-166.6404114,10.41692734,5,5
-168.0463562,10.44439888,5,5
-169.4438629,10.4663763,5,5
-170.8327637,10.48958683,5,5
-172.2133026,10.51686478,5,5
-173.5855103,10.54527855,5,5
-174.9494476,10.57339096,5,5
-176.30513,10.60053444,5,5
-177.6522675,10.61714745,5,5
-178.990799,10.63024998,5,5
-180.3210754,10.64297962,5,5
-181.6431732,10.65295124,5,5
-182.9570618,10.65926456,5,5
-184.2627563,10.66173935,5,5
-185.560257,10.66052055,5,5
-186.8495636,10.65590763,5,5
-188.130722,10.64825535,5,5
-189.4033508,10.64744854,5,5
-190.6675568,10.64641476,5,5
-191.923645,10.64229012,5,5
-193.1716919,10.63791561,5,5
-194.4116821,10.63454819,5,5
-195.643631,10.63267422,5,5
-196.8675537,10.63243008,5,5
-198.083786,10.63377762,5,5
-199.2944489,10.63664055,5,5
-200.5022736,10.64091206,5,5
-201.708725,10.64644051,5,5
-202.9148407,10.65307236,5,5
-204.1212616,10.66065121,5,5
-205.3278198,10.66902733,5,5
-206.5339813,10.67806149,5,5
-207.7388763,10.68763161,5,5
-208.9414215,10.69762707,5,5
-210.1405029,10.70795345,5,5
-211.3356018,10.71854496,5,5
-212.5266724,10.72934532,5,5
-213.7155609,10.74033642,5,5
-214.9047241,10.75151062,5,5
-216.095047,10.76284313,5,5
-217.2863007,10.77429867,5,5
-218.4778137,10.78584576,5,5
-219.6686096,10.79745293,5,5
-220.8577423,10.80909729,5,5
-222.0438995,10.82075405,5,5
-223.2263489,10.83240414,5,5
-224.4046173,10.84404278,5,5
-225.5783539,10.85566521,5,5
-226.7472534,10.86726665,5,5
-227.9111938,10.8788414,5,5
-229.0699615,10.89040184,5,5
-230.2232056,10.90193748,5,5
-231.3698578,10.90403938,5,5
-232.5098114,10.90438843,5,5
-233.6434174,10.90601158,5,5
-234.7705078,10.90637589,5,5
-235.8906708,10.91421223,5,5
-237.0040588,10.92144871,5,5
-238.1108551,10.92511463,5,5
-239.2106018,10.92809868,5,5
-240.302597,10.94095421,5,5
-241.3871002,10.95624352,5,5
-242.4649506,10.9710741,5,5
-243.5384521,10.9880352,5,5
-244.6107941,11.00803185,5,5
-245.6832581,11.03110409,5,5
-246.756012,11.04728699,5,5
-247.8285675,11.06424809,5,5
-248.9007721,11.08455086,5,5
-249.9724579,11.10517883,5,5
-251.0457001,11.12502575,5,5
-252.1220093,11.14374638,5,5
-253.2019348,11.16133404,5,5
-254.2857819,11.17788315,5,5
-255.3735809,11.19351387,5,5
-256.4657898,11.20837593,5,5
-257.5626526,11.22260189,5,5
-258.6645203,11.23630714,5,5
-259.771759,11.24957848,5,5
-260.8847656,11.26250553,5,5
-262.0036011,11.27515507,5,5
-263.1280518,11.28757191,5,5
-264.2582092,11.29981041,5,5
-265.3933411,11.30245781,5,5
-266.532959,11.29098606,5,5
-267.6784058,11.27931118,5,5
-268.8305359,11.26732922,5,5
-269.9891052,11.25114632,5,5
-271.1538086,11.22952271,5,5
-272.3244934,11.20238876,5,5
-273.5012512,11.17018414,5,5
-274.6838379,11.14320087,5,5
-275.8718872,11.126894,5,5
-277.0663452,11.10764599,5,5
-278.2675476,11.08597183,5,5
-279.4751587,11.06635094,5,5
-280.6891785,11.05044174,5,5
-281.9096069,11.03864765,5,5
-283.1365051,11.03085041,5,5
-284.3701172,11.02674198,5,5
-285.6097717,11.0160923,5,5
-286.8554688,11.00609112,5,5
-288.1074829,10.99951172,5,5
-289.3658447,10.99334908,5,5
-290.6305542,10.98628807,5,5
-291.9017639,10.97780228,5,5
-293.1797485,10.96771908,5,5
-294.4642639,10.95605183,5,5
-295.7541809,10.9524765,5,5
-297.0497131,10.94982147,5,5
-298.351532,10.94512653,5,5
-299.659729,10.94107914,5,5
-300.9745178,10.93879986,5,5
-302.2958679,10.93866634,5,5
-303.6233215,10.94072628,5,5
-304.9567261,10.94485283,5,5
-306.2962036,10.95084095,5,5
-307.6417847,10.95847607,5,5
-308.9936523,10.9675703,5,5
-310.3510437,10.97792339,5,5
-311.7125854,10.98934555,5,5
-313.0768738,11.00166512,5,5
-314.4426575,11.01472187,5,5
-315.8085938,11.0283699,5,5
-317.1740723,11.04250622,5,5
-318.538269,11.05702877,5,5
-319.8999023,11.07184505,5,5
-321.2583313,11.08689404,5,5
-322.6130371,11.10211277,5,5
-323.9635925,11.11745548,5,5
-325.309845,11.13288879,5,5
-326.6512756,11.14838505,5,5
-327.98703,11.16391468,5,5
-329.3167114,11.17946339,5,5
-330.6401367,11.19501781,5,5
-331.9572144,11.21056461,5,5
-333.2679138,11.22610188,5,5
-334.5720215,11.24162769,5,5
-335.8687744,11.25712585,5,5
-337.1580811,11.27260017,5,5
-338.4393921,11.27868366,5,5
-339.7130737,11.28266716,5,5
-340.9818726,11.28767681,5,5
-342.24823,11.29114437,5,5
-343.513031,11.29205704,5,5
-344.7766724,11.29018116,5,5
-346.0401611,11.28568935,5,5
-347.3041992,11.27884579,5,5
-348.5694885,11.26993179,5,5
-349.8364868,11.25922966,5,5
-351.1047058,11.24699593,5,5
-352.3734741,11.23346901,5,5
-353.6416626,11.2188673,5,5
-354.9082031,11.2033844,5,5
-356.1717529,11.18719673,5,5
-357.4312439,11.179883,5,5
-358.6861877,11.17420769,5,5
-359.9369507,11.16718102,5,5
-361.1829529,11.16141796,5,5
-362.4233398,11.15800858,5,5
-363.6573486,11.15710163,5,5
-364.8848267,11.15860462,5,5
-366.1058655,11.16227531,5,5
-367.3198242,11.1583519,5,5
-368.5264893,11.1541338,5,5
-369.7261353,11.15249348,5,5
-370.9186707,11.15071774,5,5
-372.1037292,11.14767075,5,5
-373.281189,11.14306164,5,5
-374.4508362,11.13675117,5,5
-375.6127319,11.12888527,5,5
-376.7668762,11.11964607,5,5
-377.913208,11.10929203,5,5
-379.051178,11.10740662,5,5
-380.1805725,11.10645199,5,5
-381.3019104,11.10352802,5,5
-382.4151001,11.10130978,5,5
-383.5202332,11.10079098,5,5
-384.6171875,11.10221672,5,5
-385.7060547,11.10551929,5,5
-386.7867126,11.11050987,5,5
-387.8592834,11.11696339,5,5
-388.9237671,11.12466431,5,5
-389.9801331,11.13340473,5,5
-391.0284729,11.14300728,5,5
-392.0687561,11.15331745,5,5
-393.1009827,11.16419697,5,5
-394.1251831,11.17553234,5,5
-395.1413879,11.18723869,5,5
-396.1496887,11.19922924,5,5
-397.150116,11.21143913,5,5
-398.1427307,11.22381401,5,5
-399.1275635,11.23631001,5,5
-400.1046143,11.2488842,5,5
-401.0739441,11.2615099,5,5
-402.0355835,11.27416229,5,5
-402.989563,11.28682232,5,5
-403.9358826,11.29947472,5,5
-404.8746643,11.31210709,5,5
-405.8059387,11.32471085,5,5
-406.7297058,11.3372736,5,5
-407.6460571,11.3497963,5,5
-408.5549622,11.3622694,5,5
-409.4565125,11.37469101,5,5
-410.3507385,11.38705921,5,5
-411.2376709,11.3993721,5,5
-412.1173706,11.41162586,5,5
-412.9898987,11.42382145,5,5
-413.8545227,11.44521618,5,5
-414.7105103,11.47929668,5,5
-415.5593262,11.51111412,5,5
-416.4013062,11.54139233,5,5
-417.2366943,11.57394123,5,5
-418.0683899,11.6097517,5,5
-418.8998413,11.64876461,5,5
-419.7324219,11.69047451,5,5
-420.5658569,11.73430061,5,5
-421.3993225,11.77971172,5,5
-422.2318115,11.82625961,5,5
-423.0620728,11.87356186,5,5
-423.8891602,11.92133522,5,5
-424.7154541,11.96956158,5,5
-425.5440674,12.01828575,5,5
-426.3760071,12.06747437,5,5
-427.2101746,12.12635231,5,5
-428.0450745,12.19832897,5,5
-428.881958,12.2684021,5,5
-429.7198792,12.33729076,5,5
-430.5569153,12.4086237,5,5
-431.3913574,12.48301506,5,5
-432.2225342,12.56010914,5,5
-433.0499268,12.63930988,5,5
-433.8730774,12.72003174,5,5
-434.6916809,12.80177689,5,5
-435.5037842,12.89323425,5,5
-436.3080444,12.99734211,5,5
-437.1070862,13.09900761,5,5
-437.901001,13.1989727,5,5
-438.6891174,13.30082321,5,5
-439.4691162,13.41415977,5,5
-440.2397156,13.54160213,5,5
-441.0043945,13.66771984,5,5
-441.7633057,13.79303837,5,5
-442.515686,13.92081547,5,5
-443.2613831,14.05137253,5,5
-443.9981689,14.19294262,5,5
-444.7246704,14.34757996,5,5
-445.4388123,14.51821136,5,5
-446.1448364,14.69155884,5,5
-446.846283,14.86002254,5,5
-447.5380859,15.03995895,5,5
-448.2182007,15.2350111,5,5
-448.8920593,15.42981052,5,5
-449.5598755,15.62478352,5,5
-450.2206421,15.82259274,5,5
-450.8743896,16.02301788,5,5
-451.5213318,16.22512436,5,5
-452.1583252,16.4363575,5,5
-452.7840576,16.65818977,5,5
-453.4049377,16.8757019,5,5
-454.020874,17.09018517,5,5
-454.6268921,17.31328583,5,5
-455.2214661,17.54716492,5,5
-455.8019714,17.79418373,5,5
-456.3751831,18.04123306,5,5
-456.9456482,18.2817688,5,5
-457.5099487,18.52303505,5,5
-458.0675049,18.7660656,5,5
-458.6184998,19.01011086,5,5
-459.1590881,19.26206589,5,5
-459.6939392,19.51227951,5,5
-460.2244873,19.75902367,5,5
-460.7496338,20.00448036,5,5
-461.2693787,20.24880028,5,5
-461.783844,20.49170685,5,5
-462.2887268,20.74067116,5,5
-462.7834778,20.99717331,5,5
-463.2683411,21.26542854,5,5
-463.7550964,21.53504181,5,5
-464.2446289,21.80933571,5,5
-464.7316589,22.09716797,5,5
-465.2114868,22.40123177,5,5
-465.6918945,22.70895767,5,5
-466.1776123,23.01422882,5,5
-466.6665039,23.32504272,5,5
-467.1590271,23.64287758,5,5
-467.6555786,23.96706772,5,5
-468.1558228,24.29625511,5,5
-468.6589661,24.62905502,5,5
-469.1639099,24.9641037,5,5
-469.6690369,25.30000496,5,5
-470.1730042,25.63552666,5,5
-470.6756287,25.97046089,5,5
-471.1736145,26.31348419,5,5
-471.6668701,26.66718674,5,5
-472.1644897,27.0186367,5,5
-472.6584778,27.37615204,5,5
-473.1434631,27.74298096,5,5
-473.6144714,28.12037277,5,5
-474.0809937,28.4972229,5,5
-474.5490417,28.86859131,5,5
-475.0159607,29.24263763,5,5
-475.4832764,29.62225914,5,5
-475.9512634,30.00668335,5,5
-476.4132385,30.40081024,5,5
-476.8665466,30.80443764,5,5
-477.3213806,31.20494652,5,5
-477.7762146,31.60309792,5,5
-478.2307739,32.00343704,5,5
-478.6874084,32.40836334,5,5
-479.1472168,32.81822968,5,5
-479.6106262,33.23282242,5,5
-480.07724,33.65126801,5,5
-480.5469055,34.07305908,5,5
-481.0209961,34.4992981,5,5
-481.500061,34.9302597,5,5
-481.9841309,35.36589813,5,5
-482.4725342,35.80549622,5,5
-482.9574585,36.2543335,5,5
-483.4353943,36.7128334,5,5
-483.9170532,37.16960526,5,5
-484.4032593,37.62770081,5,5
-484.8927917,38.09117889,5,5
-485.3782654,38.56653595,5,5
-485.856781,39.05441666,5,5
-486.3237,39.55522919,5,5
-486.7895508,40.05987167,5,5
-487.2624207,40.56534195,5,5
-487.7362366,41.07692719,5,5
-488.2089844,41.59471512,5,5
-488.6725159,42.1224556,5,5
-489.1238708,42.65941238,5,5
-489.5749512,43.19456863,5,5
-490.0253906,43.72844696,5,5
-490.4741821,44.2650528,5,5
-490.9228516,44.80662918,5,5
-491.3639832,45.35762024,5,5
-491.7945862,45.91805649,5,5
-492.2272949,46.47792053,5,5
-492.6604614,47.03679657,5,5
-493.0903015,47.59545898,5,5
-493.5083618,48.1584549,5,5
-493.9119873,48.72614288,5,5
-494.2973328,49.29880905,5,5
-494.6616211,49.87628937,5,5
-495.0007019,50.45845413,5,5
-495.3111572,51.04472733,5,5
-495.5892029,51.6339798,5,5
-495.8437805,52.22472,5,5
-496.0987854,52.81305695,5,5
-496.3479614,53.40027618,5,5
-496.5834351,53.98816299,5,5
-496.8137512,54.5725174,5,5
-497.0432739,55.1508522,5,5
-497.2778015,55.7195282,5,5
-497.5062866,56.28358841,5,5
-497.7238464,56.84609604,5,5
-497.9393616,57.40363312,5,5
-498.1548462,57.9553833,5,5
-498.3701477,58.50138855,5,5
-498.5848694,59.04186249,5,5
-498.7984924,59.57701111,5,5
-499.0107422,60.10697174,5,5
-499.221405,60.63185501,5,5
-499.430603,61.15234375,5,5
-499.639801,61.67209244,5,5
-499.8503113,62.19493484,5,5
-500.0627136,62.72217178,5,5
-500.2772827,63.25450516,5,5
-500.4942017,63.79249954,5,5
-500.713623,64.33660126,5,5
-500.93573,64.88716888,5,5
-501.160614,65.44449615,5,5
-501.3882751,66.00880432,5,5
-501.6188965,66.58028412,5,5
-501.852478,67.15907288,5,5
-502.0890808,67.74529266,5,5
-502.3287659,68.33901978,5,5
-502.5714722,68.94010925,5,5
-502.8167114,69.54749298,5,5
-503.064209,70.16048431,5,5
-503.3146057,70.78038788,5,5
-503.5678711,71.40749359,5,5
-503.8241272,72.04187775,5,5
-504.0744324,72.68611908,5,5
-504.3157654,73.34072113,5,5
-504.5435181,74.00537872,5,5
-504.7703857,74.67610168,5,5
-505.0039063,75.35058594,5,5
-505.2357178,76.02976227,5,5
-505.4634705,76.71218872,5,5
-505.6780701,77.39778137,5,5
-505.8890076,78.08282471,5,5
-506.0991211,78.76618195,5,5
-506.3062134,79.44771576,5,5
-506.5010681,80.12874603,5,5
-506.6812134,80.8087616,5,5
-506.8620605,81.48419952,5,5
-507.0334778,82.15710449,5,5
-507.1893616,82.82794952,5,5
-507.3254089,83.49578094,5,5
-507.4391785,84.15943146,5,5
-507.5497131,84.81813049,5,5
-507.6624146,85.4720459,5,5
-507.7686462,86.12197876,5,5
-507.867218,86.76776123,5,5
-507.959259,87.40904999,5,5
-508.0462341,88.04549408,5,5
-508.1295166,88.67687988,5,5
-508.2099609,89.30303192,5,5
-508.2882996,89.92386627,5,5
-508.355957,90.539711,5,5
-508.4109802,91.15014648,5,5
-508.4692993,91.75457001,5,5
-508.5291443,92.35351563,5,5
-508.586853,92.94723511,5,5
-508.6422119,93.5357132,5,5
-508.686554,94.11904144,5,5
-508.7183838,94.69669342,5,5
-508.7538452,95.26862335,5,5
-508.7910461,95.83525085,5,5
-508.8172913,96.39659119,5,5
-508.8306885,96.95211029,5,5
-508.8282776,97.50042725,5,5
-508.8249817,98.0426712,5,5
-508.8279724,98.5802536,5,5
-508.8288879,99.11291504,5,5
-508.8267822,99.64051819,5,5
-508.8223572,100.1630325,5,5
-508.8164978,100.6804962,5,5
-508.8185425,101.1924362,5,5
-508.8302612,101.698349,5,5
-508.8362732,102.1991501,5,5
-508.8393555,102.695076,5,5
-508.8433533,103.1868591,5,5
-508.8484802,103.678688,5,5
-508.8544006,104.1748123,5,5
-508.8609009,104.6765823,5,5
-508.8677368,105.1846924,5,5
-508.8659363,105.6988754,5,5
-508.8656921,106.2198486,5,5
-508.868103,106.7486115,5,5
-508.8703003,107.285408,5,5
-508.8719177,107.8304367,5,5
-508.8730469,108.3838577,5,5
-508.8738708,108.9457779,5,5
-508.8744812,109.5162964,5,5
-508.8750305,110.095459,5,5
-508.8754578,110.6833115,5,5
-508.875885,111.2798996,5,5
-508.8763123,111.8852158,5,5
-508.876709,112.4992828,5,5
-508.8771667,113.1220779,5,5
-508.8776855,113.7536011,5,5
-508.8873291,114.3928528,5,5
-508.8966675,115.0401993,5,5
-508.9036865,115.6963348,5,5
-508.9113159,116.3611603,5,5
-508.9200134,117.0346298,5,5
-508.9297791,117.7166595,5,5
-508.9404297,118.4072037,5,5
-508.9423828,119.1054077,5,5
-508.9325256,119.8105621,5,5
-508.9262695,120.5238342,5,5
-508.9221802,121.2456589,5,5
-508.9163208,121.975914,5,5
-508.907959,122.7145004,5,5
-508.8973694,123.4613419,5,5
-508.8849792,124.2164154,5,5
-508.8711243,124.9796448,5,5
-508.8562012,125.7509766,5,5
-508.8404541,126.5303497,5,5
-508.8240051,127.3177338,5,5
-508.8070679,128.1130676,5,5
-508.7897034,128.9163208,5,5
-508.7719727,129.727417,5,5
-508.7539978,130.5463409,5,5
-508.7357788,131.3730164,5,5
-508.7173462,132.2073822,5,5
-508.6987305,133.0494232,5,5
-508.6799622,133.8990784,5,5
-508.6610107,134.7563019,5,5
-508.6419067,135.6210327,5,5
-508.6227722,136.4932404,5,5
-508.6034241,137.372879,5,5
-508.5840149,138.259903,5,5
-508.5644836,139.1542511,5,5
-508.5447998,140.0558929,5,5
-508.5250549,140.964798,5,5
-508.505188,141.8807678,5,5
-508.48526,142.8027954,5,5
-508.46521,143.7296143,5,5
-508.4451904,144.6596985,5,5
-508.4251404,145.5912628,5,5
-508.4145203,146.5220184,5,5
-508.4049988,147.4510345,5,5
-508.3938904,148.3779297,5,5
-508.3837891,149.3019562,5,5
-508.3753662,150.2225189,5,5
-508.3687439,151.1390381,5,5
-508.3635864,152.0510864,5,5
-508.3597107,152.9582825,5,5
-508.356781,153.8602753,5,5
-508.3546753,154.7568054,5,5
-508.3531494,155.6476593,5,5
-508.3520508,156.5325928,5,5
-508.3513489,157.4114838,5,5
-508.3508911,158.2842102,5,5
-508.3506165,159.1506348,5,5
-508.3504944,160.0106964,5,5
-508.3504944,160.8642883,5,5
-508.3505249,161.7113953,5,5
-508.3506165,162.5519562,5,5
-508.3506775,163.3859406,5,5
-508.3507996,164.2133484,5,5
-508.3508606,165.0341492,5,5
-508.3508911,165.8483582,5,5
-508.3509521,166.6559601,5,5
-508.3509521,167.4569702,5,5
-508.3509216,168.2514038,5,5
-508.3509216,169.0397491,5,5
-508.3508606,169.8250427,5,5
-508.3507385,170.6109467,5,5
-508.3505859,171.3990021,5,5
-508.3504639,172.1900787,5,5
-508.3503418,172.9848633,5,5
-508.3501892,173.7839203,5,5
-508.3500671,174.5878143,5,5
-508.3499451,175.3969116,5,5
-508.349823,176.2115326,5,5
-508.3496704,177.0320282,5,5
-508.3495483,177.8585358,5,5
-508.3494568,178.69133,5,5
-508.3493347,179.5305023,5,5
-508.3492126,180.3762207,5,5
-508.35849,181.2276459,5,5
-508.3686218,182.0852509,5,5
-508.3769836,182.9497681,5,5
-508.3862,183.821167,5,5
-508.3971252,184.6994934,5,5
-508.409729,185.5847473,5,5
-508.4237671,186.4769135,5,5
-508.4391785,187.3760529,5,5
-508.4555054,188.2821503,5,5
-508.4727478,189.1951904,5,5
-508.4907227,190.1152039,5,5
-508.5092468,191.0421906,5,5
-508.5283203,191.9760895,5,5
-508.5478516,192.9169922,5,5
-508.5677185,193.8648071,5,5
-508.5879517,194.8195343,5,5
-508.6084595,195.781189,5,5
-508.6292725,196.7497406,5,5
-508.6503296,197.725174,5,5
-508.6716309,198.7075195,5,5
-508.6931152,199.696701,5,5
-508.7148743,200.6927032,5,5
-508.7368164,201.6955414,5,5
-508.7589417,202.7051849,5,5
-508.781311,203.7216339,5,5
-508.803894,204.7448425,5,5
-508.8266296,205.774826,5,5
-508.8495483,206.8115234,5,5
-508.8727112,207.8549347,5,5
-508.8865967,208.9042969,5,5
-508.8991394,209.9597931,5,5
-508.913147,211.0220795,5,5
-508.9260864,212.091095,5,5
-508.9371338,213.1667938,5,5
-508.9460449,214.2489929,5,5
-508.9530334,215.336853,5,5
-508.9583435,216.4291992,5,5
-508.9621887,217.5246582,5,5
-508.9648743,218.6216431,5,5
-508.9760132,219.717804,5,5
-508.9880371,220.8124542,5,5
-508.9980774,221.9051666,5,5
-509.0088806,222.9951935,5,5
-509.0213623,224.0817719,5,5
-509.0357056,225.1643677,5,5
-509.0516968,226.2424011,5,5
-509.0692749,227.3154449,5,5
-509.0880737,228.3831024,5,5
-509.1079102,229.4450073,5,5
-509.1286316,230.5009308,5,5
-509.1499023,231.5505981,5,5
-509.1717224,232.5937805,5,5
-509.1938477,233.6303253,5,5
-509.2161865,234.66008,5,5
-509.2387085,235.6828613,5,5
-509.2518921,236.6982727,5,5
-509.2638245,237.7061462,5,5
-509.2773743,238.7068481,5,5
-509.2897949,239.7003632,5,5
-509.300354,240.6865997,5,5
-509.3088684,241.6655579,5,5
-509.306366,242.6365509,5,5
-509.3011475,243.5997772,5,5
-509.2963562,244.5556641,5,5
-509.2896423,245.5042114,5,5
-509.2803345,246.4453888,5,5
-509.2686157,247.3791809,5,5
-509.2547913,248.305603,5,5
-509.2393188,249.2246552,5,5
-509.2132568,250.1355743,5,5
-509.1733093,251.0375214,5,5
-509.1153259,251.9287109,5,5
-509.0519714,252.8111267,5,5
-508.991394,253.6870575,5,5
-508.916748,254.5541534,5,5
-508.822998,255.4109344,5,5
-508.7252197,256.2600708,5,5
-508.6235046,257.1019287,5,5
-508.5247192,257.9369812,5,5
-508.4326172,258.7650757,5,5
-508.3528137,259.5856323,5,5
-508.2733459,260.3981323,5,5
-508.1871033,261.203186,5,5
-508.1028748,262.0016479,5,5
-508.0233154,262.7937927,5,5
-507.9392395,263.5782166,5,5
-507.8468933,264.3540039,5,5
-507.7608948,265.1235352,5,5
-507.6794434,265.8870239,5,5
-507.5982056,266.6440125,5,5
-507.506897,267.3927002,5,5
-507.4146729,268.1343689,5,5
-507.3240051,268.869812,5,5
-507.2325745,269.5987549,5,5
-507.1399536,270.321167,5,5
-507.0464478,271.0370789,5,5
-506.9523621,271.746582,5,5
-506.8581543,272.4498291,5,5
-506.7640076,273.146759,5,5
-506.6611938,273.8356934,5,5
-506.5472412,274.5155029,5,5
-506.4375916,275.1896667,5,5
-506.3306885,275.8583374,5,5
-506.2139587,276.5186768,5,5
-506.0845337,277.1694336,5,5
-505.9580994,277.8146973,5,5
-505.8334351,278.4544983,5,5
-505.7073364,279.0881042,5,5
-505.5795288,279.7154541,5,5
-505.4506226,280.3366394,5,5
-505.3212891,280.9519043,5,5
-505.1920166,281.5613708,5,5
-505.0632324,282.1651001,5,5
-504.9350586,282.7631836,5,5
-504.8076782,283.3557129,5,5
-504.6726379,283.9402161,5,5
-504.5396118,284.519043,5,5
-504.4100037,285.0931091,5,5
-504.2811584,285.6617432,5,5
-504.15271,286.2249146,5,5
-504.0247498,286.7826843,5,5
-503.897522,287.335083,5,5
-503.7626343,287.8796082,5,5
-503.6300354,288.4187622,5,5
-503.5010071,288.9534302,5,5
-503.3727722,289.4829712,5,5
-503.2449951,290.0072937,5,5
-503.1177979,290.5264282,5,5
-502.9913025,291.0411682,5,5
-502.8646851,291.5554504,5,5
-502.7370911,292.0730286,5,5
-502.6086121,292.5937805,5,5
-502.4795837,293.1166077,5,5
-502.3504333,293.6401062,5,5
-502.2214355,294.1625671,5,5
-502.0929565,294.6830139,5,5
-501.9556885,295.2018433,5,5
-501.8075256,295.7200623,5,5
-501.6635437,296.2418823,5,5
-501.5215149,296.7664795,5,5
-501.3771362,297.2957764,5,5
-501.2295837,297.8309937,5,5
-501.0791931,298.3726196,5,5
-500.9261475,298.921051,5,5
-500.7706909,299.4764404,5,5
-500.6133118,300.0377197,5,5
-500.4542542,300.6043396,5,5
-500.2931824,301.177948,5,5
-500.1299744,301.7589722,5,5
-499.9560547,302.3441467,5,5
-499.7691956,302.9323425,5,5
-499.5661316,303.520813,5,5
-499.3594666,304.115509,5,5
-499.1557312,304.7203064,5,5
-498.946991,305.3325195,5,5
-498.7317505,305.9515686,5,5
-498.5104065,306.5775757,5,5
-498.2839355,307.2104797,5,5
-498.0532837,307.8495178,5,5
-497.8194885,308.4933777,5,5
-497.5834961,309.1405945,5,5
-497.346405,309.7892761,5,5
-497.1006165,310.4337769,5,5
-496.8552246,311.0772095,5,5
-496.6110535,311.7231445,5,5
-496.3645935,312.37323,5,5
-496.1151123,313.0281067,5,5
-495.8626099,313.6882019,5,5
-495.5989075,314.3493958,5,5
-495.3330688,315.0146484,5,5
-495.0671692,315.684967,5,5
-494.789917,316.3562927,5,5
-494.4980469,317.0270691,5,5
-494.1884155,317.6941528,5,5
-493.8725586,318.364624,5,5
-493.5571289,319.0434265,5,5
-493.2353516,319.7261658,5,5
-492.9062805,320.4107056,5,5
-492.571167,321.0958252,5,5
-492.2317505,321.7801819,5,5
-491.88974,322.4625854,5,5
-491.5463867,323.1425781,5,5
-491.2026062,323.8197327,5,5
-490.8591003,324.4937134,5,5
-490.5163879,325.1641541,5,5
-490.1749573,325.83078,5,5
-489.835022,326.4933777,5,5
-489.4891357,327.1469116,5,5
-489.1454163,327.7955933,5,5
-488.8058472,328.4407349,5,5
-488.4681091,329.0809937,5,5
-488.1317749,329.7159424,5,5
-487.7970276,330.345459,5,5
-487.4640808,330.9696045,5,5
-487.1332703,331.5883789,5,5
-486.804718,332.2019958,5,5
-486.4785461,332.8103027,5,5
-486.1471863,333.4085999,5,5
-485.8086243,333.9948425,5,5
-485.4760742,334.5776978,5,5
-485.1481018,335.1565857,5,5
-484.8215027,335.7297668,5,5
-484.4958191,336.2967834,5,5
-484.1713257,336.8578491,5,5
-483.8485107,337.413269,5,5
-483.527771,337.9632874,5,5
-483.2093201,338.5079956,5,5
-482.8933411,339.0475769,5,5
-482.5799866,339.5820923,5,5
-482.2617798,340.1065674,5,5
-481.9472046,340.6261597,5,5
-481.6374817,341.1422729,5,5
-481.3298645,341.6539307,5,5
-481.0220642,342.1641846,5,5
-480.7122803,342.6762085,5,5
-480.3934326,343.1846313,5,5
-480.0645447,343.6871033,5,5
-479.7391968,344.1918945,5,5
-479.4163818,344.6968689,5,5
-479.0939331,345.1985779,5,5
-478.7718201,345.6964722,5,5
-478.4505615,346.1905518,5,5
-478.1236267,346.6751404,5,5
-477.79953,347.1560059,5,5
-477.4795837,347.6344604,5,5
-477.1546021,348.1030884,5,5
-476.8231812,348.5601807,5,5
-476.4836121,349.0026245,5,5
-476.1470337,349.440033,5,5
-475.8182068,349.8777771,5,5
-475.4906616,350.3106079,5,5
-475.1636353,350.7377319,5,5
-474.837738,351.1593933,5,5
-474.5136108,351.5762329,5,5
-474.1917725,351.9885559,5,5
-473.8725586,352.3965454,5,5
-473.5561218,352.8004761,5,5
-473.2425537,353.2003174,5,5
-472.9319763,353.5961914,5,5
-472.6243591,353.9881592,5,5
-472.3197021,354.3762817,5,5
-472.0176392,354.7611694,5,5
-471.7153931,355.1461182,5,5
-471.4104919,355.5345154,5,5
-471.1020508,355.9273682,5,5
-470.7897034,356.3252563,5,5
-470.4730835,356.7285767,5,5
-470.1519165,357.1377563,5,5
-469.8260193,357.552948,5,5
-469.4951782,357.9744873,5,5
-469.1593628,358.4024658,5,5
-468.8183594,358.8369751,5,5
-468.472168,359.2782288,5,5
-468.1206665,359.7261963,5,5
-467.763855,360.1810608,5,5
-467.4018555,360.6424866,5,5
-467.0289307,361.1032715,5,5
-466.6534729,361.5686646,5,5
-466.2774048,362.0385742,5,5
-465.9000244,362.5096436,5,5
-465.5222473,362.97995,5,5
-465.1447449,363.448822,5,5
-464.768219,363.915741,5,5
-464.3931274,364.3804321,5,5
-464.0198364,364.8423767,5,5
-463.6421509,365.2953186,5,5
-463.2590942,365.7371826,5,5
-462.8823242,366.1786499,5,5
-462.5101318,366.6184692,5,5
-462.1398621,367.0540466,5,5
-461.7713928,367.4849548,5,5
-461.4050598,367.911438,5,5
-461.0412903,368.3336487,5,5
-460.6802673,368.7518311,5,5
-460.3222046,369.1659546,5,5
-459.9672852,369.5762024,5,5
-459.615509,369.9825745,5,5
-459.2607422,370.3788147,5,5
-458.9021301,370.7635193,5,5
-458.5508118,371.1478577,5,5
-458.2045898,371.5303345,5,5
-457.8609314,371.9085388,5,5
-457.5135803,372.2756958,5,5
-457.162323,372.6309814,5,5
-456.8180847,372.9859924,5,5
-456.4787903,373.3392029,5,5
-456.1419067,373.6882019,5,5
-455.8075256,374.0328369,5,5
-455.4758606,374.3735046,5,5
-455.14151,374.7038574,5,5
-454.8119507,375.0317383,5,5
-454.4873047,375.3579712,5,5
